time,tavg,tmin,tmax,prcp
12-06-2011,21.8,16.6,28.6,
12-07-2011,21.1,14.9,28.2,
12-08-2011,20.6,15.2,26.8,
12-09-2011,22.2,17,27.8,
12-10-2011,23.6,19.8,29.8,0
12-11-2011,22.7,17.9,29.2,
12-12-2011,22.4,18,28.6,
12-13-2011,21.5,17.4,28.6,
12-14-2011,22,16.1,29,
12-15-2011,20.8,17.2,29,
12-16-2011,20.2,16.1,26.2,
12-17-2011,19.8,14.5,26.4,
12-18-2011,19.7,14,26.6,
12-19-2011,20.5,14.6,27.5,
12-20-2011,18.4,12.9,27.5,
12-21-2011,19.9,15.2,26.9,
12-22-2011,19.2,13.3,26.9,
12-23-2011,18.5,13.7,26.4,
12-24-2011,20.6,12.8,29.5,
12-25-2011,20.8,13.3,29.5,
12-26-2011,21,13.8,29.8,
12-27-2011,20,13.1,29.8,
12-28-2011,20.7,14,29.5,
12-29-2011,22.6,16.2,29.5,
12-30-2011,19.3,17.9,28.3,0
12-31-2011,19.3,16.3,22.6,7.1
01-01-2012,22.1,16.7,28.5,0
01-02-2012,22.3,18.3,29.2,
01-03-2012,23.1,18,30.6,
01-04-2012,23.7,18.8,30.6,
01-05-2012,23.3,18.6,30.1,
01-06-2012,22.7,17,30.6,
01-07-2012,22.1,16.9,30.6,
01-08-2012,22.6,16,30.2,
01-09-2012,22.9,17.2,30.4,
01-10-2012,23.2,18.8,30.4,
01-11-2012,23.1,18.9,30.4,
01-12-2012,22.4,17.9,29.8,0.3
01-13-2012,21.4,17.4,28.2,0
01-14-2012,20.4,15.9,28,
01-15-2012,19.3,13.4,27.2,
01-16-2012,19.8,12,28.8,
01-17-2012,21.2,13.2,30.2,
01-18-2012,21.3,13.5,30.2,
01-19-2012,21.9,16.1,30,
01-20-2012,21.9,15.8,29.5,
01-21-2012,22,15.4,29.9,
01-22-2012,21.1,15.4,29.9,
01-23-2012,20.6,15.2,29.2,
01-24-2012,20.7,14.9,28.3,
01-25-2012,19.8,14,28.3,
01-26-2012,20.9,14.3,28.4,
01-27-2012,21.4,16,28.8,
01-28-2012,21.7,17.5,28.8,
01-29-2012,21.8,16.4,28.8,
01-30-2012,21.1,16.5,28.4,
01-31-2012,21.4,16.6,28,
02-01-2012,20.8,14.6,28.2,
02-02-2012,21.1,14,28.4,
02-03-2012,21.1,15.6,28.4,
02-04-2012,21.9,16,29.4,
02-05-2012,22.7,16,30.6,
02-06-2012,23.1,16,30.6,
02-07-2012,23.5,18,30.7,
02-08-2012,24.4,17.7,32.4,
02-09-2012,24.4,18.8,32.4,
02-10-2012,24.3,18.7,32.2,
02-11-2012,23.2,18.5,31.4,
02-12-2012,23.8,18.8,30.2,
02-13-2012,23.4,18.1,31.6,
02-14-2012,23.9,16.9,31.8,
02-15-2012,24.3,17.7,31.8,
02-16-2012,24.9,18.4,32.3,
02-17-2012,24.8,19.4,32.5,
02-18-2012,23.6,18.6,32.5,
02-19-2012,24.1,16.2,32.4,
02-20-2012,25,16.9,33.3,
02-21-2012,25.6,17.8,33.6,
02-22-2012,24.5,17.8,33.6,
02-23-2012,24.2,17.4,32.6,
02-24-2012,24.8,16.3,32.8,
02-25-2012,24.4,16.2,32.8,
02-26-2012,24.3,15.8,32.6,
02-27-2012,24.2,15.6,32.6,
02-28-2012,26.1,16.6,35.4,
02-29-2012,26.7,20,35.4,
03-01-2012,27,20.2,35.6,
03-02-2012,26.9,17.5,35.6,
03-03-2012,26.7,19.8,34.9,
03-04-2012,27.1,18.6,35.1,
03-05-2012,26.9,21.5,35.1,
03-06-2012,26.5,21.1,34.3,
03-07-2012,27.1,21.3,34.3,
03-08-2012,26.4,21.2,33.7,
03-09-2012,25.7,19,33.5,
03-10-2012,26.7,20.6,33.5,
03-11-2012,25.9,19.6,33.5,
03-12-2012,26.1,19.6,33.4,
03-13-2012,25.8,20.6,33.4,
03-14-2012,26.2,20.4,32.6,
03-15-2012,26.7,20.8,33.6,
03-16-2012,27,20.9,33.9,0
03-17-2012,27.3,21.6,34.6,
03-18-2012,28.2,20.8,35.5,
03-19-2012,28.2,22.2,35.5,
03-20-2012,28,22.9,35.1,
03-21-2012,27.8,22.7,35.4,
03-22-2012,27.4,22,35.4,
03-23-2012,27.6,22,35.4,
03-24-2012,27.1,20.2,35.4,
03-25-2012,26.4,18.4,35.3,
03-26-2012,26.4,18.4,35.3,
03-27-2012,26.2,17.7,35.3,
03-28-2012,26.5,19.8,34.4,
03-29-2012,28.4,21.9,37.2,
03-30-2012,27.6,21.9,35.6,
03-31-2012,27.2,19.7,35.2,0.8
04-01-2012,26.7,21.2,35,0
04-02-2012,27,21,33.9,
04-03-2012,27.1,21.9,34.6,
04-04-2012,28,21.6,36,
04-05-2012,28.9,21.9,36,
04-06-2012,27.4,22.9,35.4,
04-07-2012,28.5,22.8,35.2,
04-08-2012,28.6,23.2,34.8,
04-09-2012,28.6,23.4,35.2,
04-10-2012,28.5,22.7,35.4,
04-11-2012,28.9,23.3,35.4,
04-12-2012,28.7,22.9,35.8,
04-13-2012,28.5,21.2,35.8,
04-14-2012,28.3,22.8,35.6,
04-15-2012,28.5,22.6,35.8,
04-16-2012,29.2,23,35.8,
04-17-2012,28.4,23.4,35.5,
04-18-2012,27.2,22.9,35.8,0
04-19-2012,28.3,20.7,35.8,1
04-20-2012,29.1,23.4,35.9,0
04-21-2012,28.6,24,35.9,
04-22-2012,29.5,24.2,35.3,
04-23-2012,29.7,24.7,37.1,
04-24-2012,29.3,23.6,37.5,
04-25-2012,24.4,20.9,37.5,
04-26-2012,25.8,20.9,32.4,8.9
04-27-2012,25.5,20.9,32.7,0
04-28-2012,25.9,21.8,32.7,3
04-29-2012,26.6,22.3,34,0
04-30-2012,25.7,23,34,0.5
05-01-2012,26.1,21.9,33.4,0
05-02-2012,26.6,20.4,33.4,10.9
05-03-2012,28.1,23.2,34.2,0
05-04-2012,28.1,23.2,34.8,
05-05-2012,27.4,21.8,34.8,
05-06-2012,27.4,21.4,34.2,
05-07-2012,28.3,21.9,34.8,
05-08-2012,26.2,21.9,34.8,
05-09-2012,25.9,20.6,34.5,
05-10-2012,24.9,21.3,33,3
05-11-2012,25.4,21.1,31.7,0
05-12-2012,24.1,19,31.6,0.3
05-13-2012,25.4,20.1,31,40.9
05-14-2012,24.8,22.4,31,0
05-15-2012,24.1,20.9,33.5,3
05-16-2012,25.4,19.5,33.5,49
05-17-2012,26.9,22.8,32.5,0
05-18-2012,27.7,22.8,34.7,
05-19-2012,28.3,23.6,34.7,
05-20-2012,28.6,23.3,34.9,
05-21-2012,28.2,23.1,35.2,
05-22-2012,28,22.9,35.2,
05-23-2012,28.1,22.7,34.4,
05-24-2012,27.4,22.5,34.4,
05-25-2012,26.8,22,32.7,
05-26-2012,26.2,22.1,32.7,
05-27-2012,27.4,22,33.9,4.1
05-28-2012,27.6,22.3,33.9,0
05-29-2012,26.2,22.8,33.6,
05-30-2012,27.5,22.8,33.3,
05-31-2012,27.1,22.1,33.4,
06-01-2012,27.1,21.3,33.1,
06-02-2012,27.9,22.7,34.1,
06-03-2012,27.5,22.5,34.1,
06-04-2012,26.8,21.9,33.7,
06-05-2012,25.4,21.4,33.7,
06-06-2012,24.4,21.4,31.2,
06-07-2012,25.7,21.3,31.2,
06-08-2012,24.8,21.7,31.2,
06-09-2012,26.2,21.1,30.7,
06-10-2012,25.8,21.5,30.6,
06-11-2012,25.6,20.6,31.4,
06-12-2012,24.7,20.6,31.4,
06-13-2012,25.8,20.6,32.4,
06-14-2012,26.6,21.2,33.1,
06-15-2012,25.8,21.3,33.1,
06-16-2012,24.5,20.8,33.1,
06-17-2012,24.1,20.9,30.2,
06-18-2012,22.2,20.9,28.5,0
06-19-2012,23.8,20.1,28.4,0
06-20-2012,24.3,20.4,30.6,
06-21-2012,24.2,20,30.6,
06-22-2012,23.8,20,30.6,
06-23-2012,25.4,20.5,31.6,
06-24-2012,25.2,20.4,31.6,
06-25-2012,24.7,20.3,31.6,
06-26-2012,24.9,20.6,30.6,
06-27-2012,25.2,21.1,31.2,
06-28-2012,24.5,20.7,31.2,0
06-29-2012,24.2,20.4,30.4,0.5
06-30-2012,24.9,20.6,31.4,0
07-01-2012,23.8,20.4,31.4,
07-02-2012,22.5,20.9,27.5,
07-03-2012,23.7,20.2,28.5,
07-04-2012,24.5,19.8,30.4,
07-05-2012,25.5,20,32.2,
07-06-2012,25.8,20.7,32.2,
07-07-2012,24.1,20.5,31.8,
07-08-2012,24.8,20.4,31.5,
07-09-2012,25.2,20.9,31.5,
07-10-2012,24.1,21.4,31,0.5
07-11-2012,24.6,20.3,30.6,0
07-12-2012,25.2,20.9,31.2,
07-13-2012,25.1,21.4,31.2,0
07-14-2012,24.4,21.2,31.2,7.1
07-15-2012,21.8,,28.4,11.9
07-16-2012,22.5,20.1,27.3,13
07-17-2012,23.6,20.9,29.6,1
07-18-2012,22.6,19.9,29.6,21.1
07-19-2012,23.6,20,26.9,0
07-20-2012,22.5,19.7,27,0
07-21-2012,22.1,20,27,0
07-22-2012,23.2,20.1,27.4,1
07-23-2012,23.6,20.6,28.6,2
07-24-2012,24.1,20.1,30,0
07-25-2012,24.8,19.9,30.1,
07-26-2012,23.3,21.2,30.1,
07-27-2012,23.2,20.6,27.2,
07-28-2012,23.4,20.6,28,
07-29-2012,23.4,20.1,28,
07-30-2012,23.7,19.3,29.7,0
07-31-2012,23.6,19.2,29.7,
08-01-2012,23.7,19.7,29.4,
08-02-2012,23.7,20,29.4,
08-03-2012,22.3,19.9,28.7,
08-04-2012,23.1,19.9,27.8,
08-05-2012,23.4,20.1,29.4,
08-06-2012,22.2,20.8,29.4,7.1
08-07-2012,23,20.5,27.3,14
08-08-2012,23.7,20.5,28.5,0.8
08-09-2012,22.3,20.9,28.5,0
08-10-2012,22.7,20.3,27.4,0
08-11-2012,22.9,20.4,27.3,0
08-12-2012,23.1,20.9,27.6,0
08-13-2012,23.4,20.4,29.6,0
08-14-2012,24.7,20.2,30.5,14
08-15-2012,24.9,20.7,31,0
08-16-2012,25,20.9,31,
08-17-2012,23.4,20,30.9,
08-18-2012,21.9,19.8,30,
08-19-2012,23.9,19.8,29.5,
08-20-2012,24.7,19.5,31.1,
08-21-2012,24.3,19.6,31.1,
08-22-2012,24.1,20.4,30.9,2
08-23-2012,24.5,19.9,32.4,0
08-24-2012,24.3,19.8,32.4,58.9
08-25-2012,23.3,,30.5,0.5
08-26-2012,21.3,19.7,28.4,57.9
08-27-2012,21.3,19.5,25.2,0
08-28-2012,22.2,19.7,26.6,23.1
08-29-2012,22.6,20.2,27.4,0
08-30-2012,22.2,20.1,27.4,1
08-31-2012,22.2,19.6,27.8,0
09-01-2012,22.7,20,27.8,2
09-02-2012,24,20,29,0
09-03-2012,23.2,21.4,29,
09-04-2012,22.8,20.4,26.9,0
09-05-2012,23.6,19.9,28.3,0.8
09-06-2012,23.8,20.3,28.9,0
09-07-2012,23.4,20.5,28.9,
09-08-2012,22.9,20.2,28.2,
09-09-2012,23.1,20.4,27.2,0
09-10-2012,23.3,19.6,28,1
09-11-2012,23.4,20,28.6,0
09-12-2012,24.1,19.9,30.1,
09-13-2012,24.1,20.5,30.1,
09-14-2012,24.3,19.9,29.7,40.9
09-15-2012,23.1,19.9,29.3,0
09-16-2012,23.7,19.2,29.4,
09-17-2012,23.9,19.9,29.8,
09-18-2012,23.2,19.6,29.8,0
09-19-2012,25.1,20.3,30.4,0
09-20-2012,25.1,20.6,30.4,
09-21-2012,24.8,20.2,30.6,
09-22-2012,25.7,20.5,31.8,
09-23-2012,25.9,20.9,32.5,
09-24-2012,25.3,20.2,32.5,
09-25-2012,25.4,20.7,31.3,
09-26-2012,25.7,19.3,31.8,
09-27-2012,23.2,20.2,31.8,
09-28-2012,22.9,19.8,30.3,
09-29-2012,24.1,20,28.8,5.1
09-30-2012,22.9,20.9,28.8,3
10-01-2012,23.4,21,26.8,3
10-02-2012,23.5,19.9,28.7,0
10-03-2012,23.6,18,30.3,
10-04-2012,24.4,18.8,31,
10-05-2012,25.6,19.5,32.3,
10-06-2012,24.6,21.8,32.3,
10-07-2012,23.6,19,31.2,
10-08-2012,24.6,21.1,30,
10-09-2012,22.8,17.8,30,
10-10-2012,24,19.6,30.5,
10-11-2012,24.3,19.4,31.1,
10-12-2012,24.2,20,31.1,
10-13-2012,24.8,21.2,31,
10-14-2012,22.6,20.9,31,0.3
10-15-2012,22.4,19.5,29.5,26.9
10-16-2012,22.6,19.3,28,1
10-17-2012,23.4,18.5,29,1
10-18-2012,23.8,18.6,29.2,0
10-19-2012,22.1,20,29,0
10-20-2012,21.4,19.9,27.5,5.1
10-21-2012,21.6,20,26.3,3
10-22-2012,22.4,18.9,27.2,2
10-23-2012,22.6,18.5,27.3,0
10-24-2012,23.2,20.2,27.3,0
10-25-2012,23.6,19.9,28.7,0
10-26-2012,23.6,18.7,29.3,
10-27-2012,22.8,18.7,29.3,
10-28-2012,22.9,18.2,29,
10-29-2012,22.6,18.6,29,
10-30-2012,21.6,18.9,27.2,
10-31-2012,18.8,18.1,25.3,3
11-01-2012,19.2,18.6,20,81
11-02-2012,21.7,19,26,9.9
11-03-2012,21.5,19.4,26.7,1
11-04-2012,23.2,18.5,29,6.1
11-05-2012,23.7,20.6,29.6,0
11-06-2012,23.3,20.3,29.6,0.8
11-07-2012,22.8,18.3,29.3,0
11-08-2012,24.7,19.9,29.3,
11-09-2012,23.5,19.4,29.6,
11-10-2012,23.3,18.6,29.6,
11-11-2012,23.2,18.9,29.6,
11-12-2012,23.1,17.5,29.3,
11-13-2012,22.1,17.3,29.1,
11-14-2012,21.5,15.7,29,
11-15-2012,20.4,13.4,27.6,
11-16-2012,20.4,14.5,28.1,
11-17-2012,20.8,14.1,28.5,
11-18-2012,20.9,13.6,29.1,
11-19-2012,22.1,13.3,29.6,
11-20-2012,24.6,16.6,30.8,
11-21-2012,24.8,20.2,30.8,
11-22-2012,23.3,19.9,30.7,
11-23-2012,22.2,19.9,28.4,
11-24-2012,22.1,18.9,27.1,
11-25-2012,22.9,18.5,27.9,
11-26-2012,22.9,18.2,29,
11-27-2012,22,17.4,29,
11-28-2012,21.1,16,28.7,
11-29-2012,21.4,15.4,29,
11-30-2012,21,15.3,29,
12-01-2012,21.7,15.3,28.4,
12-02-2012,21.7,16,28.4,
12-03-2012,22.1,17.2,28.1,
12-04-2012,20.8,18.9,27.9,0.5
12-05-2012,22.2,19.4,27,23.9
12-06-2012,21.5,18.9,27,0.8
12-07-2012,22.2,17.1,28.6,0
12-08-2012,21.9,16.9,28.6,
12-09-2012,21.4,12.7,30,
12-10-2012,22.3,15.5,30,
12-11-2012,22.6,16.2,30.3,
12-12-2012,23.2,16.6,30.7,
12-13-2012,22.5,17.8,30.7,
12-14-2012,21.9,16.9,30,
12-15-2012,20.5,14.4,28.3,
12-16-2012,20,15.4,27.2,
12-17-2012,20.9,15.5,25.7,
12-18-2012,20.3,17,26.5,
12-19-2012,20.5,14.9,27.2,
12-20-2012,21.6,16,29,
12-21-2012,21.6,17,29,
12-22-2012,21.3,15.8,28.8,
12-23-2012,21.1,16.6,28.2,
12-24-2012,21.8,16.3,29.2,
12-25-2012,22.5,17.2,29,
12-26-2012,21.8,17,29,
12-27-2012,21.4,17,28,
12-28-2012,22.3,16.9,28,
12-29-2012,22.3,19.4,27.9,
12-30-2012,22.7,19.5,28,2
12-31-2012,23.3,20.2,28.6,0
01-01-2013,23.4,,30.3,
01-02-2013,22.4,16.9,30.3,
01-03-2013,24,16.9,31.8,
01-04-2013,24.2,17.4,32,
01-05-2013,23.8,18,32,
01-06-2013,23.3,18.3,31,
01-07-2013,22.8,17.6,30.2,
01-08-2013,23.1,17.4,30.6,
01-09-2013,22.9,17.4,30.6,
01-10-2013,22.3,17,30,
01-11-2013,22.3,17,29.4,
01-12-2013,21.8,15.7,29.4,
01-13-2013,22.3,15.7,30.1,
01-14-2013,21.8,14.8,30.6,
01-15-2013,21.6,14.2,30.6,
01-16-2013,21.1,15.4,29.9,
01-17-2013,20.4,15.4,28.1,
01-18-2013,21.2,14.5,28.3,
01-19-2013,21.6,16.4,29.6,
01-20-2013,21.9,16.6,29.6,
01-21-2013,22.3,17.5,29.9,
01-22-2013,21.9,15.1,29.9,
01-23-2013,21.3,15.2,29,
01-24-2013,21.3,14.6,28.8,
01-25-2013,21.6,15.5,29.1,
01-26-2013,21.8,14.6,29.2,
01-27-2013,22.3,15.6,30.1,
01-28-2013,22.4,16,30.3,
01-29-2013,23,16.9,30.3,
01-30-2013,23.1,17.8,30,
01-31-2013,22.1,17.3,29.8,
02-01-2013,21.6,15.3,29.2,
02-02-2013,21.4,15.2,29.2,
02-03-2013,21.8,14.4,29.6,
02-04-2013,22.5,16.1,30.5,
02-05-2013,23.2,17.8,30.5,
02-06-2013,23.7,19.3,31,
02-07-2013,24.6,18.8,32.2,
02-08-2013,24.6,21,32.2,
02-09-2013,23.9,17.9,31.6,
02-10-2013,22.8,17.1,31.6,
02-11-2013,22.7,17.2,30,
02-12-2013,24,18,31.4,
02-13-2013,24.5,18.9,31.5,
02-14-2013,23.9,19.7,31.5,
02-15-2013,24.3,20.2,31.4,0
02-16-2013,24.8,20.7,31.4,0
02-17-2013,25.1,19.9,31.4,2
02-18-2013,25.3,21.3,31.8,0
02-19-2013,24.8,20.5,31.8,
02-20-2013,24.5,19.7,32.2,
02-21-2013,24.3,18,32.2,
02-22-2013,24.2,17,31.8,
02-23-2013,23.8,17,32.4,
02-24-2013,24.5,16.2,33.4,
02-25-2013,24.1,15.9,33.4,
02-26-2013,24.7,16.3,32.4,
02-27-2013,24.7,16.9,32.4,
02-28-2013,25.6,18.7,33,
03-01-2013,25.5,18.5,33,
03-02-2013,25.5,18.9,33,
03-03-2013,25.3,18.5,33.2,
03-04-2013,24.8,16.7,33.2,
03-05-2013,25.4,18.8,32.7,
03-06-2013,23.5,21,32.7,0
03-07-2013,24,21,30.4,0
03-08-2013,25.4,18.9,32,0.5
03-09-2013,25.8,20.3,34.1,0
03-10-2013,27.1,21.2,34.1,
03-11-2013,26.9,21.5,33.7,
03-12-2013,26.8,20.8,34.8,
03-13-2013,27.1,20.2,34.8,
03-14-2013,26.8,20.7,34.7,
03-15-2013,25.3,18.9,34.2,
03-16-2013,25.9,19.5,33,
03-17-2013,26.6,20.7,33.2,
03-18-2013,26.7,19.9,34.4,
03-19-2013,26.9,19.9,34.6,
03-20-2013,27.1,20.4,34.6,
03-21-2013,26.8,20.5,34.5,
03-22-2013,27.7,21.6,34.8,
03-23-2013,27.7,22.5,34.8,
03-24-2013,27.4,20.8,34.8,
03-25-2013,28.1,21.3,34.8,
03-26-2013,28.8,23.2,35.4,
03-27-2013,28.5,22.9,35.8,
03-28-2013,28.6,22.4,36.4,
03-29-2013,29.2,22.9,36.6,
03-30-2013,29.2,24,36.6,
03-31-2013,28.1,,36.5,
04-01-2013,27.2,20.7,36.5,11.9
04-02-2013,26.9,22.9,34.9,0
04-03-2013,27.8,22.1,34.9,1
04-04-2013,29.8,23.5,36.1,0
04-05-2013,28.2,23.7,36.1,
04-06-2013,28.3,22.8,36,4.1
04-07-2013,29.9,23.3,36.8,0
04-08-2013,29.4,24.4,36.8,
04-09-2013,29.6,24.5,36,
04-10-2013,28.9,24,35.6,
04-11-2013,28.7,23.5,36.6,
04-12-2013,29,23.3,36.6,
04-13-2013,27.7,21.4,36.2,
04-14-2013,29.2,23.1,35.9,
04-15-2013,27.5,,35.9,
04-16-2013,28.2,21.4,35.9,3
04-17-2013,29.3,23.2,36.5,0
04-18-2013,28.7,22.9,36.5,
04-19-2013,28.2,22.5,35.8,
04-20-2013,28.9,23.3,35.7,
04-21-2013,28.2,22.6,35.7,
04-22-2013,27.1,21.9,35,
04-23-2013,27,22.2,35,
04-24-2013,27.6,23.2,34.7,
04-25-2013,28.4,23.3,34.7,
04-26-2013,28.2,24.4,34.5,
04-27-2013,28.4,23.3,35.3,
04-28-2013,27.3,23.2,35.4,
04-29-2013,27.1,22.5,35.4,0
04-30-2013,29.4,22.5,37,
05-01-2013,28.7,22.7,37,
05-02-2013,29.6,24,37.6,
05-03-2013,28.3,24,37.6,
05-04-2013,28.4,23.1,36,4.1
05-05-2013,28.3,22.8,35.8,5.3
05-06-2013,28.3,23.9,34.6,0
05-07-2013,28.8,24.3,35.1,
05-08-2013,28,23.4,35.1,
05-09-2013,26.9,21.9,35.3,0
05-10-2013,25.4,21.1,35.3,21.1
05-11-2013,26.3,20.5,34,14.2
05-12-2013,26.3,,31.4,7.1
05-13-2013,26.1,22.1,32.1,0
05-14-2013,26.3,21.9,32.1,
05-15-2013,26,21.6,33.8,
05-16-2013,26.8,21.5,33.8,
05-17-2013,28.7,22.7,36.4,
05-18-2013,27.6,,36.4,0
05-19-2013,26.2,22.4,35.7,13
05-20-2013,25.2,,33.8,4.3
05-21-2013,27.3,20.9,34,14.5
05-22-2013,26.2,20.9,34.2,0
05-23-2013,27,18.9,34.2,36.3
05-24-2013,27.5,22.4,34,0
05-25-2013,26.5,22,33.5,
05-26-2013,26.6,,33,0
05-27-2013,25.5,20.9,33,
05-28-2013,24.8,21.9,31.6,
05-29-2013,25.9,21.3,31.6,0.5
05-30-2013,24.3,,31.3,0
05-31-2013,23.7,20.9,31.3,31
06-01-2013,21.8,20,29.4,
06-02-2013,22.3,20,27.6,13.2
06-03-2013,22.3,19.2,27.6,5.1
06-04-2013,24.1,19.7,29.9,4.6
06-05-2013,25,21.2,29.9,0
06-06-2013,24.8,22,29.9,
06-07-2013,23.8,,29.9,0
06-08-2013,23,20.1,28.8,2
06-09-2013,23.8,20.1,28.4,0
06-10-2013,23.8,20.4,28.4,
06-11-2013,23.1,,28,0
06-12-2013,22.7,20.1,27.9,1.5
06-13-2013,23.7,20,28.3,0
06-14-2013,23.7,20.5,28.3,0
06-15-2013,23.4,20,28.6,0
06-16-2013,23.3,20.6,29.2,0.5
06-17-2013,22.9,20.5,29.2,0
06-18-2013,23.1,19.7,27.7,0.5
06-19-2013,24.3,20.2,29.2,0
06-20-2013,23.2,20.3,30.2,
06-21-2013,23.4,20,30.2,6.4
06-22-2013,22.6,20.4,29.2,4.8
06-23-2013,23.9,20.4,28.9,3.8
06-24-2013,23.3,20.5,28.9,0.3
06-25-2013,23.4,20.6,28.4,0
06-26-2013,22.4,20.9,27.8,0
06-27-2013,23.5,20.6,28.5,15.2
06-28-2013,23.3,20.1,29.8,7.4
06-29-2013,23.6,19.6,29.8,11.9
06-30-2013,23.4,19.8,28.5,0
07-01-2013,23.7,19.4,29.2,
07-02-2013,22.6,19.8,29.2,0
07-03-2013,22.2,19.9,28.1,2.5
07-04-2013,23.4,19.9,28.3,2.5
07-05-2013,23.2,20.5,28.3,1.3
07-06-2013,23.6,20.4,29.6,0
07-07-2013,23.3,20.6,29.6,10.4
07-08-2013,23.8,20.5,28.7,0
07-09-2013,22.6,20.4,28.8,0
07-10-2013,21.3,19.5,28.8,10.9
07-11-2013,22.1,19.5,27.4,19.6
07-12-2013,22.9,20.2,26.9,3.8
07-13-2013,22.2,20.2,27.3,0
07-14-2013,23.1,20.9,27.4,5.8
07-15-2013,22.9,20.2,28.3,2.5
07-16-2013,22.2,20.9,28.3,2.8
07-17-2013,23,20.2,27,7.9
07-18-2013,22.1,,26.6,0
07-19-2013,21.4,19.7,27,9.9
07-20-2013,21.3,19.7,27,49.3
07-21-2013,22.5,19.9,26,4.6
07-22-2013,22.6,20.1,26,0.3
07-23-2013,22.4,20.4,27.3,1
07-24-2013,22.4,20.1,27.3,1.3
07-25-2013,23.1,19.8,27.6,1
07-26-2013,22.6,20,27.6,0
07-27-2013,22.3,19.7,27.4,0
07-28-2013,22.3,20,27.4,1
07-29-2013,21.9,,26.1,0.8
07-30-2013,22.5,18.7,26.9,0
07-31-2013,22,20,26.9,0
08-01-2013,22.1,20,26.2,0
08-02-2013,23.2,20.1,28.4,0.3
08-03-2013,22.7,20.9,28.4,0
08-04-2013,23.2,19.9,28.3,16.5
08-05-2013,22.3,,28.3,0
08-06-2013,22.8,19.3,27.3,0.5
08-07-2013,23.4,20.1,28,0
08-08-2013,23.9,20.6,29.5,
08-09-2013,23.7,20.9,29.5,0
08-10-2013,23.1,20.1,28.4,0.8
08-11-2013,23.5,20.4,28.9,0.3
08-12-2013,23.5,20.1,28.9,2
08-13-2013,22.9,,27.8,0
08-14-2013,21.3,,27.8,7.9
08-15-2013,20.7,19,25.1,21.3
08-16-2013,21.1,19.5,25.1,7.1
08-17-2013,22.2,19.6,25.7,11.2
08-18-2013,23.1,19.7,26.8,2.3
08-19-2013,22.6,19.6,26.8,1.5
08-20-2013,22.4,19.7,26.7,0
08-21-2013,22.7,20.1,28.4,5.6
08-22-2013,23.4,19.2,28.4,0
08-23-2013,22.1,19.9,28.3,0
08-24-2013,22.1,18.6,26.7,0.5
08-25-2013,22.4,19.5,26.7,14.5
08-26-2013,23.9,19.5,29,0.3
08-27-2013,24.2,19.9,29.7,0
08-28-2013,24.8,20.4,29.7,
08-29-2013,25.2,21,30.3,
08-30-2013,25.8,21.8,30.3,
08-31-2013,24.6,21.9,30.1,1.5
09-01-2013,24.3,19.2,30.8,22.9
09-02-2013,23.9,19,31.4,79.8
09-03-2013,22.9,19.5,31.4,12.4
09-04-2013,22.9,19.4,29.6,3.8
09-05-2013,22.8,19.7,28,1.5
09-06-2013,23.3,19.7,28,3
09-07-2013,22.2,,27.7,0
09-08-2013,21.8,19.5,25.4,3
09-09-2013,21.7,19.1,25.4,60.7
09-10-2013,22,19.6,25.3,42.9
09-11-2013,22.2,19.7,25.8,1.5
09-12-2013,22,19.8,26.3,40.1
09-13-2013,22.9,19.8,27.4,42.4
09-14-2013,23.2,20.5,27.5,27.2
09-15-2013,23,20.6,27.5,1.5
09-16-2013,23.7,20.2,28.4,0
09-17-2013,23.3,20.7,28.4,
09-18-2013,22.9,20.5,28.8,
09-19-2013,23.2,20.5,28.8,
09-20-2013,22.1,20.6,28.4,0
09-21-2013,23.1,20.2,27.9,1.8
09-22-2013,22.8,,27.9,1
09-23-2013,23.5,18.5,29,0
09-24-2013,23.6,19.4,29,
09-25-2013,23.8,19.4,28.3,
09-26-2013,24.7,19.5,30.4,
09-27-2013,24.9,20,30.8,
09-28-2013,23.4,20.9,30.8,
09-29-2013,23.6,19.5,28.9,
09-30-2013,22.7,19.2,28.9,
10-01-2013,23.8,19.6,29.5,
10-02-2013,24.2,21.1,29.5,
10-03-2013,23.6,20.3,28.9,0
10-04-2013,23.4,18.7,29.4,
10-05-2013,23.1,18.4,29.4,
10-06-2013,23.8,19.2,28.6,0
10-07-2013,24.8,20.2,30,
10-08-2013,23.9,21.1,30,6.6
10-09-2013,23.2,19.2,28.4,22.4
10-10-2013,23.5,20.4,28,0
10-11-2013,23.5,20.2,29,
10-12-2013,22.7,18.6,29,
10-13-2013,23.9,20,28.9,
10-14-2013,24.9,20.6,30.8,
10-15-2013,24.1,21.6,30.8,
10-16-2013,24.5,21,29.2,0.8
10-17-2013,24.9,20.9,30.2,0
10-18-2013,24.8,20.5,30.5,1.3
10-19-2013,24.4,20.3,30.5,0
10-20-2013,21.9,20.1,30.4,3.3
10-21-2013,21.5,19.5,27.2,1
10-22-2013,21.4,19.5,26,3.3
10-23-2013,22.3,20,25.8,1.5
10-24-2013,22.6,20,26.4,0.8
10-25-2013,23.2,20.7,27,5.6
10-26-2013,23.4,20.7,29.4,0
10-27-2013,23.3,19.8,29.4,23.4
10-28-2013,22.6,20.5,28.4,26.9
10-29-2013,24,20.6,28.8,0
10-30-2013,23.1,21.9,28.8,3.3
10-31-2013,23.4,18.6,28.7,0
11-01-2013,24.2,19.6,29.6,
11-02-2013,22.9,19.9,29.6,2
